"country","state","city","year","long","lat","species_botanical_name","species_common_name","dbh"
"usa","georgia","atlanta","2015",-84.39029331,33.76708801,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39033943,33.76711021,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39031765,33.7671224,"lagerstroemia indica","crape myrtle",10.16
"usa","georgia","atlanta","2015",-84.39029587,33.76713662,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39028957,33.76671393,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39027061,33.76669777,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39029349,33.76715688,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39029112,33.76718319,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031296,33.76719125,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39032746,33.76717504,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39027369,33.76670549,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39027994,33.76673049,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39031794,33.76723579,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39030093,33.76722368,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39029118,33.76720547,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.39028157,33.76724193,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39027435,33.76726423,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.3903073,33.76676023,"lagerstroemia indica","crape myrtle",2.54
"usa","georgia","atlanta","2015",-84.39031556,33.76725605,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031564,33.76728439,"lagerstroemia indica","crape myrtle",5.08
"usa","georgia","atlanta","2015",-84.3903374,33.76726412,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39031326,33.76730668,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39033989,33.76728638,"lagerstroemia indica","crape myrtle",7.62
"usa","georgia","atlanta","2015",-84.39034237,33.76731674,"lagerstroemia indica","crape myrtle",10.16
