"country","state","city","year","long","lat","species_botanical_name","species_common_name","dbh"
"usa","california","santa monica","2023",-118.4863379,34.03670384,"brachychiton populneus","kurrajong",35.56
"usa","california","santa monica","2023",-118.4861557,34.03682617,"robinia ambigua idahoensis","idaho locust",2.54
"usa","california","santa monica","2023",-118.4861056,34.0368678,"brachychiton populneus","kurrajong",93.98
"usa","california","santa monica","2023",-118.4862166,34.03676719,"robinia ambigua idahoensis","idaho locust",2.54
"usa","california","santa monica","2023",-118.485847,34.03690801,"schinus terebinthifolius","brazilian pepper tree",30.48
"usa","california","santa monica","2023",-118.4858653,34.03701404,"cinnamomum camphora","camphortree",50.8
"usa","california","santa monica","2023",-118.4858112,34.03705517,"cinnamomum camphora","camphortree",63.5
"usa","california","santa monica","2023",-118.4857602,34.0370899,"cinnamomum camphora","camphortree",58.42
"usa","california","santa monica","2023",-118.4857313,34.03711126,"cinnamomum camphora","camphortree",7.62
"usa","california","santa monica","2023",-118.4856963,34.03715769,"cinnamomum camphora","camphortree",53.34
"usa","california","santa monica","2023",-118.4856273,34.0371984,"cinnamomum camphora","camphortree",68.58
"usa","california","santa monica","2023",-118.4855775,34.03723816,"cinnamomum camphora","camphortree",58.42
"usa","california","santa monica","2023",-118.4857536,34.03681849,"schinus terebinthifolius","brazilian pepper tree",63.5
"usa","california","santa monica","2023",-118.4858363,34.03672289,"schinus terebinthifolius","brazilian pepper tree",76.2
"usa","california","santa monica","2023",-118.4856368,34.0367363,"koelreuteria bipinnata","bougainvillea golden raintree",2.54
"usa","california","santa monica","2023",-118.4855709,34.03668855,"koelreuteria bipinnata","bougainvillea golden raintree",2.54
"usa","california","santa monica","2023",-118.4857443,34.03662518,"schinus terebinthifolius","brazilian pepper tree",55.88
"usa","california","santa monica","2023",-118.4854921,34.0365977,"koelreuteria bipinnata","bougainvillea golden raintree",33.02
"usa","california","santa monica","2023",-118.4856432,34.03653419,"schinus terebinthifolius","brazilian pepper tree",63.5
"usa","california","santa monica","2023",-118.4854169,34.03652954,"schinus terebinthifolius","brazilian pepper tree",48.26
"usa","california","santa monica","2023",-118.4855119,34.0364465,"schinus terebinthifolius","brazilian pepper tree",76.2
